dataset,split,meeting,race_number,horse_number,horse_name,is_debut,score_pure_scaffold,score_surgical_speed_shape_neutral,score_surgical_plus_trainer,score_surgical_plus_trainer_stability,rank_pure_scaffold,rank_surgical_speed_shape_neutral,rank_surgical_plus_trainer,rank_surgical_plus_trainer_stability
independent_recent,independent_recent,2026-06-27_ShaTin,8,11,好評如潮,0,66.4363,64.895,63.976,64.6303,6,7,4,2
independent_recent,independent_recent,2026-06-27_ShaTin,9,1,精英雄心,0,68.923,66.3742,62.5772,62.9468,2,6,7,6
independent_recent,independent_recent,2026-06-27_ShaTin,9,2,樂勝天下,0,65.5691,66.6396,64.4306,64.3321,5,4,4,4
independent_recent,independent_recent,2026-06-27_ShaTin,9,3,鈦易搵,0,62.9852,65.9898,61.7844,62.9367,11,7,9,7
independent_recent,independent_recent,2026-06-27_ShaTin,9,4,平凡騎士,0,57.5224,62.1818,60.3409,61.2279,13,12,13,11
independent_recent,independent_recent,2026-06-27_ShaTin,9,5,知足常樂,0,64.9903,62.8291,60.7557,61.5254,9,9,10,10
independent_recent,independent_recent,2026-06-27_ShaTin,9,6,川河耀駒,0,68.4823,66.596,66.4518,65.9965,3,5,1,2
independent_recent,independent_recent,2026-06-27_ShaTin,9,7,德心知遇,0,67.6241,67.3701,64.903,64.4115,4,1,3,3
independent_recent,independent_recent,2026-06-27_ShaTin,9,8,自動自覺,0,71.5191,67.2344,63.4551,62.5448,1,2,5,9
independent_recent,independent_recent,2026-06-27_ShaTin,9,9,哪吒,0,65.4071,65.3084,63.2371,63.2809,6,8,6,5
independent_recent,independent_recent,2026-06-27_ShaTin,9,10,榮利雙收,0,65.203,66.7552,65.2341,66.007,7,3,2,1
independent_recent,independent_recent,2026-06-27_ShaTin,9,11,電訊巴打,0,59.8856,62.1267,60.5828,60.8909,12,13,11,12
independent_recent,independent_recent,2026-06-27_ShaTin,9,12,都靈福星,0,65.1309,62.625,61.9938,62.5886,8,10,8,8
independent_recent,independent_recent,2026-06-27_ShaTin,9,14,正義波,0,63.2308,62.5028,60.4042,60.5668,10,11,12,13
independent_recent,independent_recent,2026-06-27_ShaTin,10,1,得道猴王,0,69.781,67.4844,66.6783,66.5859,1,1,1,1
independent_recent,independent_recent,2026-06-27_ShaTin,10,2,開心指數,0,64.4617,65.7859,64.1552,64.7563,6,5,3,3
independent_recent,independent_recent,2026-06-27_ShaTin,10,3,飲杯,0,58.669,62.0602,60.6377,61.1625,14,12,11,12
independent_recent,independent_recent,2026-06-27_ShaTin,10,4,電光高昇,0,65.7524,64.4603,60.7677,61.6201,5,9,10,10
independent_recent,independent_recent,2026-06-27_ShaTin,10,5,國千金,0,58.6742,60.9164,59.742,60.7784,13,13,13,13
independent_recent,independent_recent,2026-06-27_ShaTin,10,6,堅先生,0,69.5192,66.0876,63.9179,62.9893,2,4,4,6
independent_recent,independent_recent,2026-06-27_ShaTin,10,7,傑出雷霆,0,62.9396,66.6896,62.5575,62.9517,8,3,6,7
independent_recent,independent_recent,2026-06-27_ShaTin,10,8,健康快車,0,67.823,66.7812,64.82,65.7742,4,2,2,2
independent_recent,independent_recent,2026-06-27_ShaTin,10,9,千杯不醉,0,59.3102,63.7596,62.0638,63.0834,11,10,7,5
independent_recent,independent_recent,2026-06-27_ShaTin,10,10,贏完又贏,0,63.1687,64.8971,61.3607,62.4863,7,8,9,9
independent_recent,independent_recent,2026-06-27_ShaTin,10,11,香港仔,0,61.722,65.2866,61.9332,62.5899,9,7,8,8
independent_recent,independent_recent,2026-06-27_ShaTin,10,12,勝於藍,0,59.0095,63.008,60.5502,61.5179,12,11,12,11
independent_recent,independent_recent,2026-06-27_ShaTin,10,13,銳喜,0,60.1971,59.2387,57.9532,59.6648,10,14,14,14
independent_recent,independent_recent,2026-06-27_ShaTin,10,14,鈁糖武士,0,68.1309,65.747,63.2671,64.1061,3,6,5,4
independent_recent,independent_recent,2026-06-27_ShaTin,11,1,飛馳九洲,0,60.0175,59.9244,59.3752,60.7191,12,14,14,12
independent_recent,independent_recent,2026-06-27_ShaTin,11,2,友瑩仁,0,69.1348,69.6495,65.805,64.3847,3,3,4,4
independent_recent,independent_recent,2026-06-27_ShaTin,11,3,潮州精神,0,60.5937,61.5097,59.8794,60.7859,11,11,11,11
independent_recent,independent_recent,2026-06-27_ShaTin,11,4,一世美麗,0,68.9104,68.0194,66.3701,65.9312,4,4,2,2
independent_recent,independent_recent,2026-06-27_ShaTin,11,5,金牌活力,0,67.337,64.4209,61.6028,61.9676,5,8,7,7
independent_recent,independent_recent,2026-06-27_ShaTin,11,6,綫路英雄,0,70.269,70.3463,67.0949,66.0457,2,2,1,1
independent_recent,independent_recent,2026-06-27_ShaTin,11,7,做好自己,0,72.9146,70.7219,66.3157,65.3261,1,1,3,3
independent_recent,independent_recent,2026-06-27_ShaTin,11,8,風將,0,59.0491,60.6371,59.6942,60.5002,13,12,13,14
independent_recent,independent_recent,2026-06-27_ShaTin,11,9,正本巨星,0,66.4204,64.6603,60.5501,61.9343,7,7,8,8
independent_recent,independent_recent,2026-06-27_ShaTin,11,10,勇霸龍,0,67.1522,67.9991,64.0528,63.3008,6,5,5,5
independent_recent,independent_recent,2026-06-27_ShaTin,11,11,黃金大亨,0,57.2649,61.7425,59.7341,60.8619,14,10,12,10
independent_recent,independent_recent,2026-06-27_ShaTin,11,12,富國兄弟,0,64.6834,64.6639,62.9775,62.9708,8,6,6,6
independent_recent,independent_recent,2026-06-27_ShaTin,11,13,勁駿騰飛,0,60.9599,60.0807,60.0179,60.6988,10,13,10,13
independent_recent,independent_recent,2026-06-27_ShaTin,11,14,龍虎精神,0,61.0826,64.1326,60.3494,61.2421,9,9,9,9
independent_recent,independent_recent,2026-07-01_ShaTin,1,1,紅磚戰士,0,62.1468,63.159,62.896,63.5666,9,8,6,6
independent_recent,independent_recent,2026-07-01_ShaTin,1,2,平海之星,0,65.3969,66.4205,63.0738,63.9278,4,3,5,5
independent_recent,independent_recent,2026-07-01_ShaTin,1,3,手到再來,0,62.3584,63.0545,60.1174,60.1236,8,9,14,14
independent_recent,independent_recent,2026-07-01_ShaTin,1,4,旋風傳奇,0,59.949,61.2962,61.1439,62.1547,12,14,12,10
independent_recent,independent_recent,2026-07-01_ShaTin,1,5,幸運福星,0,59.8953,62.7678,61.9304,62.3412,13,10,8,8
independent_recent,independent_recent,2026-07-01_ShaTin,1,6,巴閉佬,0,66.3737,65.5081,63.6845,63.9842,2,4,4,4
independent_recent,independent_recent,2026-07-01_ShaTin,1,7,志醒大將,0,61.7968,65.3221,61.9629,62.5508,10,5,7,7
independent_recent,independent_recent,2026-07-01_ShaTin,1,8,小皇爺,0,65.6331,63.2517,60.7082,61.2523,3,7,13,12
independent_recent,independent_recent,2026-07-01_ShaTin,1,9,一鹿歡騰,0,64.1554,62.3441,61.2375,61.2195,7,11,10,13
independent_recent,independent_recent,2026-07-01_ShaTin,1,10,東方魅影,0,64.8424,67.4362,65.247,65.5142,5,1,1,2
independent_recent,independent_recent,2026-07-01_ShaTin,1,11,勁爽,0,67.3825,64.513,64.1442,63.9978,1,6,3,3
independent_recent,independent_recent,2026-07-01_ShaTin,1,12,極速之子,0,64.6853,67.1433,65.1195,65.607,6,2,2,1
independent_recent,independent_recent,2026-07-01_ShaTin,1,13,金德義,0,57.0893,61.8078,61.2083,62.3056,14,13,11,9
independent_recent,independent_recent,2026-07-01_ShaTin,1,14,領航傳祺,0,61.3274,62.3141,61.3659,61.8963,11,12,9,11
independent_recent,independent_recent,2026-07-01_ShaTin,2,1,勇敢孖寶,0,66.1411,65.7806,62.1457,62.5502,2,2,4,4
independent_recent,independent_recent,2026-07-01_ShaTin,2,2,天比高,0,65.8976,65.6685,61.858,61.6553,3,3,5,8
independent_recent,independent_recent,2026-07-01_ShaTin,2,3,發財金戈,0,55.8853,60.0107,59.0521,59.9306,13,13,14,13
independent_recent,independent_recent,2026-07-01_ShaTin,2,4,劍無情,0,69.6725,66.5877,64.5622,65.2193,1,1,1,1
independent_recent,independent_recent,2026-07-01_ShaTin,2,5,大浪園田,0,54.6587,59.6585,59.0799,60.4177,14,14,13,12
independent_recent,independent_recent,2026-07-01_ShaTin,2,6,凱旋幸運,0,56.9725,60.7339,59.6677,60.8047,12,11,10,10
independent_recent,independent_recent,2026-07-01_ShaTin,2,7,肥仔精神,0,60.5839,63.6425,61.1126,61.9479,10,7,8,7
independent_recent,independent_recent,2026-07-01_ShaTin,2,8,大力猴王,0,60.9905,65.2929,61.1554,62.4603,9,4,7,5
independent_recent,independent_recent,2026-07-01_ShaTin,2,9,知恩圖報,0,60.2544,60.494,59.4031,59.8913,11,12,11,14
independent_recent,independent_recent,2026-07-01_ShaTin,2,10,飛躍凱旋,0,62.2364,62.7346,62.4646,63.1408,6,9,3,3
independent_recent,independent_recent,2026-07-01_ShaTin,2,11,太勝駒,0,65.1346,64.474,60.7707,62.0347,5,5,9,6
independent_recent,independent_recent,2026-07-01_ShaTin,2,12,常常感恩,0,62.0255,63.6029,63.7598,64.8731,7,8,2,2
independent_recent,independent_recent,2026-07-01_ShaTin,2,13,海洋帝君,0,65.5763,64.0558,61.4707,61.6199,4,6,6,9
independent_recent,independent_recent,2026-07-01_ShaTin,2,14,十力,0,61.6426,61.7072,59.2942,60.6014,8,10,12,11
independent_recent,independent_recent,2026-07-01_ShaTin,3,1,威武年代,0,64.8787,65.713,62.4782,63.1967,2,2,3,3
independent_recent,independent_recent,2026-07-01_ShaTin,3,2,佛亮老撾,0,64.4704,64.3853,61.8301,62.5602,4,5,4,5
independent_recent,independent_recent,2026-07-01_ShaTin,3,3,時尚歡笑,1,64.0865,62.4365,60.7815,60.48,5,9,7,12
independent_recent,independent_recent,2026-07-01_ShaTin,3,4,日出沙頭,0,59.8719,58.1323,56.8452,58.5574,10,14,14,14
independent_recent,independent_recent,2026-07-01_ShaTin,3,5,領駿輝煌,0,58.6913,60.3901,60.3127,61.6612,13,13,10,9
independent_recent,independent_recent,2026-07-01_ShaTin,3,6,活力輝煌,0,62.4607,62.7483,58.9651,60.4375,8,8,13,13
independent_recent,independent_recent,2026-07-01_ShaTin,3,7,開心五月,0,58.205,61.4236,59.2112,60.6123,14,12,12,11
independent_recent,independent_recent,2026-07-01_ShaTin,3,8,金駒永騰,0,61.0002,64.5349,60.3532,61.7087,9,4,9,8
independent_recent,independent_recent,2026-07-01_ShaTin,3,9,龍之尊,0,63.3141,61.8328,61.8012,62.8618,6,11,5,4
independent_recent,independent_recent,2026-07-01_ShaTin,3,10,艾莉奧,0,59.7965,63.1524,61.14,61.7182,11,7,6,7
independent_recent,independent_recent,2026-07-01_ShaTin,3,11,潮流勇駒,0,62.6822,63.7234,60.5184,61.8825,7,6,8,6
independent_recent,independent_recent,2026-07-01_ShaTin,3,12,電路一百,0,59.5971,62.1858,60.141,61.0222,12,10,11,10
independent_recent,independent_recent,2026-07-01_ShaTin,3,13,勤德皆備,0,64.4744,65.6041,64.5624,65.2886,3,3,2,1
independent_recent,independent_recent,2026-07-01_ShaTin,3,14,順善寶,0,70.1458,68.5596,65.9292,64.893,1,1,1,2
independent_recent,independent_recent,2026-07-01_ShaTin,4,1,起舞奜奜,0,65.018,66.3925,63.8736,63.2312,8,6,5,4
independent_recent,independent_recent,2026-07-01_ShaTin,4,2,拉合爾,0,70.6338,70.5129,68.9705,67.8033,2,1,1,1
independent_recent,independent_recent,2026-07-01_ShaTin,4,3,凝聚美麗,0,65.2107,65.9364,64.8203,64.8164,7,7,3,2
independent_recent,independent_recent,2026-07-01_ShaTin,4,4,升升雙息,0,69.0444,66.6378,63.9183,62.2582,4,4,4,5
independent_recent,independent_recent,2026-07-01_ShaTin,4,5,皇龍天將,1,64.776,64.226,62.7645,62.0235,9,9,6,6
independent_recent,independent_recent,2026-07-01_ShaTin,4,6,常嚐發財,0,63.4778,61.7076,60.6139,61.2979,10,11,12,10
independent_recent,independent_recent,2026-07-01_ShaTin,4,7,赤兔再世,1,69.101,67.181,60.6727,60.6367,3,3,10,11
independent_recent,independent_recent,2026-07-01_ShaTin,4,8,好力,1,59.8965,60.9965,61.1457,61.4172,12,12,9,8
independent_recent,independent_recent,2026-07-01_ShaTin,4,10,安康盛勢,1,67.493,65.573,62.3401,61.6021,6,8,7,7
independent_recent,independent_recent,2026-07-01_ShaTin,4,11,鸚姿威鵡,0,57.5495,58.8602,58.1169,59.8217,13,13,13,13
independent_recent,independent_recent,2026-07-01_ShaTin,4,12,昇龍戰駒,1,68.4695,66.5495,61.2012,60.4617,5,5,8,12
independent_recent,independent_recent,2026-07-01_ShaTin,4,13,天天更好,0,72.5856,69.4089,65.2665,64.57,1,2,2,3
independent_recent,independent_recent,2026-07-01_ShaTin,4,14,杭至尊,0,61.2985,62.6107,60.6575,61.3282,11,10,11,9
independent_recent,independent_recent,2026-07-01_ShaTin,5,1,包裝天將,0,62.9766,66.2068,62.972,63.4418,8,6,6,5
independent_recent,independent_recent,2026-07-01_ShaTin,5,2,笑傲江湖,0,73.9287,69.0074,64.4005,64.0149,1,1,3,3
independent_recent,independent_recent,2026-07-01_ShaTin,5,3,風雲武士,0,67.8635,66.9097,64.9796,65.4337,3,3,2,2
independent_recent,independent_recent,2026-07-01_ShaTin,5,4,華麗再勝,0,61.5132,64.0677,58.654,59.4187,9,8,10,10
independent_recent,independent_recent,2026-07-01_ShaTin,5,5,會當凌,0,64.8507,63.8203,61.7765,62.2886,6,9,7,7
independent_recent,independent_recent,2026-07-01_ShaTin,5,6,喜尊龍,0,69.5032,66.9549,65.0497,65.5956,2,2,1,1
independent_recent,independent_recent,2026-07-01_ShaTin,5,7,美麗星晨,0,58.4008,63.6572,61.3859,61.8638,10,10,8,9
independent_recent,independent_recent,2026-07-01_ShaTin,5,8,至尊瑰寶,0,67.7291,65.45,61.1485,61.975,4,7,9,8
independent_recent,independent_recent,2026-07-01_ShaTin,5,9,嘉應奇兵,0,64.1286,66.4204,64.0429,63.7682,7,5,4,4
independent_recent,independent_recent,2026-07-01_ShaTin,5,10,威利金箭,0,66.5328,66.5818,63.2976,63.0391,5,4,5,6
independent_recent,independent_recent,2026-07-01_ShaTin,6,1,心雄雄,0,67.4693,64.0029,61.5157,61.7684,3,9,8,10
independent_recent,independent_recent,2026-07-01_ShaTin,6,2,光輝所願,0,61.3332,62.9369,60.9179,61.6771,10,10,11,11
independent_recent,independent_recent,2026-07-01_ShaTin,6,3,非凡時刻,0,66.8903,64.2474,62.5213,63.1038,6,7,5,5
independent_recent,independent_recent,2026-07-01_ShaTin,6,4,牛精新星,0,63.9715,65.0021,62.479,62.0343,7,5,6,7
independent_recent,independent_recent,2026-07-01_ShaTin,6,5,鬥志,1,62.343,61.793,62.2668,62.1138,9,11,7,6
independent_recent,independent_recent,2026-07-01_ShaTin,6,6,步風影,0,68.9236,67.8826,64.7453,64.5523,2,2,2,2
independent_recent,independent_recent,2026-07-01_ShaTin,6,7,震撼人心,1,71.6045,69.9545,65.3231,64.9346,1,1,1,1
independent_recent,independent_recent,2026-07-01_ShaTin,6,8,綠茵明珠,0,62.5314,64.3022,61.0487,61.9035,8,6,10,8
independent_recent,independent_recent,2026-07-01_ShaTin,6,9,高明豐勝,0,59.6958,60.592,59.0787,60.7473,12,12,12,12
independent_recent,independent_recent,2026-07-01_ShaTin,6,10,銀刺勇士,0,60.4724,64.0679,61.3649,61.8958,11,8,9,9
independent_recent,independent_recent,2026-07-01_ShaTin,6,11,猛將兄,0,67.265,66.8624,63.7355,64.3397,5,3,4,3
independent_recent,independent_recent,2026-07-01_ShaTin,6,12,頌星,0,67.4258,66.5384,64.1949,64.1467,4,4,3,4
independent_recent,independent_recent,2026-07-01_ShaTin,7,1,英雄豪傑,0,58.5131,60.9694,60.6618,61.6006,14,12,12,12
independent_recent,independent_recent,2026-07-01_ShaTin,7,2,會長之寶,0,68.843,67.3346,63.6519,63.7819,3,4,6,6
independent_recent,independent_recent,2026-07-01_ShaTin,7,3,米奇,0,66.7339,68.6201,64.7638,65.6118,6,2,2,2
independent_recent,independent_recent,2026-07-01_ShaTin,7,4,定風波,0,58.6476,59.837,57.6449,59.4802,13,13,13,13
independent_recent,independent_recent,2026-07-01_ShaTin,7,5,精彩福星,0,70.2302,66.7859,63.2541,63.1864,2,5,7,9
independent_recent,independent_recent,2026-07-01_ShaTin,7,6,團結勇士,0,66.3984,64.4506,63.7943,64.5389,8,8,5,3
independent_recent,independent_recent,2026-07-01_ShaTin,7,7,價值傳承,0,66.063,64.5873,63.0188,63.2593,9,7,8,8
independent_recent,independent_recent,2026-07-01_ShaTin,7,8,紅逸舍,0,63.5586,62.4977,61.5302,62.3797,10,10,10,10
independent_recent,independent_recent,2026-07-01_ShaTin,7,9,騰龍四海,0,66.4573,63.2029,62.3725,63.6253,7,9,9,7
independent_recent,independent_recent,2026-07-01_ShaTin,7,10,舞林寶典,0,68.1629,68.0352,64.1382,64.379,4,3,3,4
independent_recent,independent_recent,2026-07-01_ShaTin,7,11,表廠傳奇,0,60.5536,57.9987,57.0715,58.6796,11,14,14,14
independent_recent,independent_recent,2026-07-01_ShaTin,7,12,幸運糖,0,70.3625,69.2589,66.455,65.6168,1,1,1,1
independent_recent,independent_recent,2026-07-01_ShaTin,7,13,勇冠群英,0,60.0066,61.3726,60.751,61.6885,12,11,11,11
independent_recent,independent_recent,2026-07-01_ShaTin,7,14,勝萬金,0,68.0152,65.1837,64.0819,64.3035,5,6,4,5
independent_recent,independent_recent,2026-07-01_ShaTin,8,1,綫路萬里,0,64.2359,66.3808,63.9284,64.0001,6,3,3,2
independent_recent,independent_recent,2026-07-01_ShaTin,8,2,龍之悅,0,65.2044,66.3772,63.1424,63.1389,4,4,5,5
independent_recent,independent_recent,2026-07-01_ShaTin,8,3,嵐臣,0,67.6912,68.8536,66.5334,66.1309,3,1,1,1
independent_recent,independent_recent,2026-07-01_ShaTin,8,4,美麗大獎,0,67.8479,64.9451,62.009,63.0865,2,6,7,6
independent_recent,independent_recent,2026-07-01_ShaTin,8,5,玄宇宙,0,62.6257,60.5701,59.9915,60.7255,10,14,10,12
independent_recent,independent_recent,2026-07-01_ShaTin,8,6,盈妮威楓,0,59.2649,61.0471,59.2147,61.0943,14,12,12,10
independent_recent,independent_recent,2026-07-01_ShaTin,8,7,龍城強將,0,63.7397,65.1939,63.1491,63.5119,8,5,4,4
independent_recent,independent_recent,2026-07-01_ShaTin,8,8,馬上盈,0,64.1472,63.0116,62.3308,62.9789,7,8,6,7
independent_recent,independent_recent,2026-07-01_ShaTin,8,9,澳華發發,0,62.245,60.8949,59.8287,60.8934,11,13,11,11
independent_recent,independent_recent,2026-07-01_ShaTin,8,10,挺秀弘利,0,71.2809,67.8548,64.3447,63.5603,1,2,2,3
independent_recent,independent_recent,2026-07-01_ShaTin,8,11,智勝攻略,0,64.7142,62.8269,60.9865,61.9019,5,9,9,9
independent_recent,independent_recent,2026-07-01_ShaTin,8,12,開心旺財,0,60.8714,63.1688,58.9858,60.1749,13,7,14,14
independent_recent,independent_recent,2026-07-01_ShaTin,8,13,錶之無限,0,63.0234,62.7714,61.6947,62.0588,9,10,8,8
independent_recent,independent_recent,2026-07-01_ShaTin,8,14,佳運發,0,61.7922,61.4864,59.0389,60.2809,12,11,13,13
independent_recent,independent_recent,2026-07-01_ShaTin,9,1,晉步贏,0,66.4158,63.6332,61.5516,62.1082,7,10,13,13
independent_recent,independent_recent,2026-07-01_ShaTin,9,2,超拍檔,0,63.7289,63.2868,62.0609,62.7628,9,11,9,9
independent_recent,independent_recent,2026-07-01_ShaTin,9,3,嘉應巨昇,0,60.6404,63.1264,61.9916,62.2886,11,12,11,11
independent_recent,independent_recent,2026-07-01_ShaTin,9,4,睿智多寶,0,61.9896,64.8985,61.5901,62.3836,10,8,12,10
independent_recent,independent_recent,2026-07-01_ShaTin,9,5,賢者威楓,0,69.4518,66.8821,64.6539,64.1433,3,6,5,5
independent_recent,independent_recent,2026-07-01_ShaTin,9,6,部族高手,0,67.4037,67.0083,64.6862,63.8225,5,5,4,7
independent_recent,independent_recent,2026-07-01_ShaTin,9,7,爆出美麗,0,58.3954,62.6724,61.0169,61.4972,13,13,14,14
independent_recent,independent_recent,2026-07-01_ShaTin,9,8,旌採,0,72.6353,69.8866,67.6885,67.2933,1,1,1,1
independent_recent,independent_recent,2026-07-01_ShaTin,9,9,同樣世界,0,66.7889,65.1097,63.0671,63.4623,6,7,8,8
independent_recent,independent_recent,2026-07-01_ShaTin,9,10,勤德天下,0,57.2929,62.3229,62.0198,62.1473,14,14,10,12
independent_recent,independent_recent,2026-07-01_ShaTin,9,11,幸運威龍,0,65.2503,67.9584,64.2427,63.9321,8,2,7,6
independent_recent,independent_recent,2026-07-01_ShaTin,9,12,君達得,0,68.655,67.0821,65.463,65.5686,4,4,2,2
independent_recent,independent_recent,2026-07-01_ShaTin,9,13,富裕君子,0,70.5137,67.5017,65.084,64.2312,2,3,3,4
independent_recent,independent_recent,2026-07-01_ShaTin,9,14,瀧澤飛駒,0,59.9875,64.1582,64.2816,64.8682,12,9,6,3
independent_recent,independent_recent,2026-07-01_ShaTin,10,1,滿心星,0,65.124,66.8626,64.9218,64.8741,5,5,5,5
independent_recent,independent_recent,2026-07-01_ShaTin,10,2,活力拍檔,0,73.2769,69.9282,66.5027,66.0111,2,2,3,3
independent_recent,independent_recent,2026-07-01_ShaTin,10,3,一生好彩,0,73.4661,69.1253,66.1872,66.2113,1,3,4,2
independent_recent,independent_recent,2026-07-01_ShaTin,10,4,泰力,0,70.1566,69.0112,67.7224,67.3885,4,4,1,1
independent_recent,independent_recent,2026-07-01_ShaTin,10,5,元朗精英,0,63.8491,62.3368,62.8553,63.7247,6,11,6,6
independent_recent,independent_recent,2026-07-01_ShaTin,10,6,細水長流,0,71.9047,70.382,66.8447,65.5098,3,1,2,4
independent_recent,independent_recent,2026-07-01_ShaTin,10,7,納百川,0,60.6242,64.2739,62.4205,62.4679,11,6,8,9
independent_recent,independent_recent,2026-07-01_ShaTin,10,8,星幻,0,62.6254,63.5713,61.707,62.2964,8,7,10,10
independent_recent,independent_recent,2026-07-01_ShaTin,10,9,一騎絕塵,0,60.3385,62.4425,59.9416,61.331,12,10,12,12
independent_recent,independent_recent,2026-07-01_ShaTin,10,10,高山神駒,0,58.6687,61.0838,59.1627,60.6364,13,14,14,14
independent_recent,independent_recent,2026-07-01_ShaTin,10,11,亞機拉,0,63.7929,62.4689,61.1194,61.9696,7,9,11,11
independent_recent,independent_recent,2026-07-01_ShaTin,10,12,不同世界,0,58.5797,61.7997,59.912,60.717,14,13,13,13
independent_recent,independent_recent,2026-07-01_ShaTin,10,13,北斗福星,0,61.3388,63.0813,62.1618,62.5662,10,8,9,8
