dataset,split,meeting,race_number,horse_number,horse_name,is_debut,dim_speed_engine,dim_stability,dim_trainer_signal,score_balanced_core,score_stability_led,score_winner_guard,rank_balanced_core,rank_stability_led,rank_winner_guard
independent_recent,independent_recent,2026-06-13_ShaTin,2,2,紅衣財神,0,55.8738,54.6,59.8135,56.7623,56.4188,57.1371,10,10,10
independent_recent,independent_recent,2026-06-13_ShaTin,2,3,機械騎士,0,56.6538,67.1,59.0349,60.9291,62.5912,61.9038,5,3,5
independent_recent,independent_recent,2026-06-13_ShaTin,2,4,果然僥倖,0,60.0579,67.0,62.3595,63.1388,64.2194,63.8705,2,1,2
independent_recent,independent_recent,2026-06-13_ShaTin,2,6,新強福盈,0,64.0203,62.8,60.8002,62.5403,62.4441,62.0831,3,4,3
independent_recent,independent_recent,2026-06-13_ShaTin,2,7,文武全能,0,59.6679,59.85,56.476,58.6647,58.8014,58.3044,8,8,8
independent_recent,independent_recent,2026-06-13_ShaTin,2,8,鄉村樂韻,0,63.6302,55.85,74.1655,64.5485,62.9007,65.259,1,2,1
independent_recent,independent_recent,2026-06-13_ShaTin,2,9,爆熱,0,59.2779,64.15,60.8312,61.4195,62.1799,61.9257,4,5,4
independent_recent,independent_recent,2026-06-13_ShaTin,2,10,建測精英,0,62.8502,57.6,60.7265,60.3925,59.588,59.7945,6,6,6
independent_recent,independent_recent,2026-06-13_ShaTin,2,11,勝在有型,0,63.2403,53.6,59.3814,58.741,57.2625,57.6477,7,9,9
independent_recent,independent_recent,2026-06-13_ShaTin,2,12,朗日雪峰,0,56.2638,61.9,57.2202,58.4611,59.3688,58.9487,9,7,7
independent_recent,independent_recent,2026-06-13_ShaTin,3,1,閃光燈,0,61.5286,61.1154,57.5599,60.0681,60.1314,59.5774,9,8,10
independent_recent,independent_recent,2026-06-13_ShaTin,3,2,佛亮老撾,0,63.4202,59.1923,58.7324,60.4486,59.8999,59.6195,8,9,9
independent_recent,independent_recent,2026-06-13_ShaTin,3,3,愛馬心,0,57.7178,56.4615,55.4149,56.5315,56.3988,56.179,14,14,13
independent_recent,independent_recent,2026-06-13_ShaTin,3,4,深心星,0,61.8286,68.6923,62.4825,64.3342,65.4566,64.8683,2,2,2
independent_recent,independent_recent,2026-06-13_ShaTin,3,5,龍之悅,0,65.5721,62.6923,58.4647,62.2434,62.0,61.2219,6,6,6
independent_recent,independent_recent,2026-06-13_ShaTin,3,6,年年豐裕,0,60.3286,55.6538,63.4894,59.824,58.9394,59.881,10,10,8
independent_recent,independent_recent,2026-06-13_ShaTin,3,7,潮州高球,0,58.3178,58.625,58.0117,58.3182,58.3796,58.3029,11,11,11
independent_recent,independent_recent,2026-06-13_ShaTin,3,8,辣得爽利,0,61.2287,58.625,62.2731,60.709,60.2402,60.6572,7,7,7
independent_recent,independent_recent,2026-06-13_ShaTin,3,9,馬上盈,0,62.1286,63.9615,74.442,66.8436,66.7391,68.4028,1,1,1
independent_recent,independent_recent,2026-06-13_ShaTin,3,10,大勇勝,0,58.0178,58.4038,53.3662,56.5961,56.8153,56.079,13,13,14
independent_recent,independent_recent,2026-06-13_ShaTin,3,11,你知我寶,0,60.6287,62.1058,68.4325,63.722,63.7084,64.7313,3,4,3
independent_recent,independent_recent,2026-06-13_ShaTin,3,12,賢者威楓,0,65.8721,67.9231,56.3463,63.3807,64.0399,62.4059,5,3,5
independent_recent,independent_recent,2026-06-13_ShaTin,3,13,共創歡欣,0,63.1202,60.5,67.2506,63.6235,63.0492,63.9308,4,5,4
independent_recent,independent_recent,2026-06-13_ShaTin,3,14,趣盈,0,60.9286,55.1923,58.2367,58.1195,57.2529,57.4227,12,12,12
independent_recent,independent_recent,2026-06-13_ShaTin,4,1,同益善,0,62.4286,63.5,52.9595,59.6296,60.1236,58.5961,8,8,9
independent_recent,independent_recent,2026-06-13_ShaTin,4,2,安可,0,63.7203,63.4231,65.3939,64.1791,64.0738,64.3545,2,3,2
independent_recent,independent_recent,2026-06-13_ShaTin,4,3,年年友福,0,55.7838,56.3077,57.7832,56.6248,56.6456,56.8931,14,12,12
independent_recent,independent_recent,2026-06-13_ShaTin,4,4,熒光,0,55.4838,52.7308,62.9131,57.0424,56.3361,57.7258,12,13,10
independent_recent,independent_recent,2026-06-13_ShaTin,4,5,八駿笑昇,0,56.2338,56.0769,64.9522,59.0873,58.7709,60.0943,9,9,7
independent_recent,independent_recent,2026-06-13_ShaTin,4,6,超開心,0,56.6838,69.5,66.593,64.2582,66.0647,66.2694,1,1,1
independent_recent,independent_recent,2026-06-13_ShaTin,4,7,新力飆,0,62.7287,53.5,58.8191,58.3497,56.9415,57.2779,10,10,11
independent_recent,independent_recent,2026-06-13_ShaTin,4,8,光明傳承,0,60.2679,55.5,56.5484,57.439,56.7681,56.687,11,11,13
independent_recent,independent_recent,2026-06-13_ShaTin,4,9,凝妙星,0,56.2338,63.4615,64.2441,61.3126,62.2507,62.7295,6,5,4
independent_recent,independent_recent,2026-06-13_ShaTin,4,10,瑞祺威楓,0,59.5178,60.8077,59.4884,59.9379,60.1539,60.0205,7,7,8
independent_recent,independent_recent,2026-06-13_ShaTin,4,11,夢照發,0,60.2679,65.1923,59.1037,61.5212,62.3808,61.7138,4,4,6
independent_recent,independent_recent,2026-06-13_ShaTin,4,12,天蓬貓,0,64.0203,67.3462,60.247,63.8712,64.5513,63.6527,3,2,3
independent_recent,independent_recent,2026-06-13_ShaTin,4,13,一支箭,0,59.2178,53.1154,58.5042,56.946,55.9525,56.4557,13,14,14
independent_recent,independent_recent,2026-06-13_ShaTin,4,14,齊歡最樂,0,59.8178,59.5385,64.76,61.3719,61.1608,61.9301,5,6,5
independent_recent,independent_recent,2026-06-13_ShaTin,5,1,起舞奜奜,0,60.1773,67.7273,60.0,62.6346,63.8991,63.1175,2,2,3
independent_recent,independent_recent,2026-06-13_ShaTin,5,2,葳莉非凡,0,63.843,67.1364,60.8661,63.9485,64.5966,63.8208,1,1,1
independent_recent,independent_recent,2026-06-13_ShaTin,5,3,逍遙人生,0,59.4682,65.6818,60.7467,61.9653,62.9585,62.529,4,3,4
independent_recent,independent_recent,2026-06-13_ShaTin,5,4,幸運大夫,0,55.4838,53.5909,58.48,55.8515,55.4362,56.0749,11,12,10
independent_recent,independent_recent,2026-06-13_ShaTin,5,5,顯勝高昇,0,58.7815,65.0,57.3913,60.3908,61.4737,60.6433,6,5,5
independent_recent,independent_recent,2026-06-13_ShaTin,5,6,加州勇勝,0,62.265,60.5,57.5415,60.1024,59.9655,59.4334,8,6,8
independent_recent,independent_recent,2026-06-13_ShaTin,5,7,文明戰士,0,59.8227,58.5341,68.9157,62.4239,61.9063,63.3991,3,4,2
independent_recent,independent_recent,2026-06-13_ShaTin,5,8,瑤瑤日上,0,61.9105,59.0455,60.0,60.3188,59.9048,59.9048,7,7,6
independent_recent,independent_recent,2026-06-13_ShaTin,5,9,縱橫大兄,0,62.6196,59.0909,58.48,60.0638,59.6134,59.3453,9,8,9
independent_recent,independent_recent,2026-06-13_ShaTin,5,10,無比小子,0,63.843,53.6364,64.1343,60.5382,58.8271,59.8914,5,9,7
independent_recent,independent_recent,2026-06-13_ShaTin,5,11,尚旋,0,56.1929,55.1818,56.3566,55.9105,55.7365,55.8621,10,10,11
independent_recent,independent_recent,2026-06-13_ShaTin,5,12,川河型駒,0,55.8383,55.3636,55.3846,55.5289,55.4648,55.4443,12,11,12
independent_recent,independent_recent,2026-06-13_ShaTin,6,1,百勝威龍,0,58.3678,58.5833,58.4647,58.4719,58.5046,58.4976,10,10,10
independent_recent,independent_recent,2026-06-13_ShaTin,6,2,確好勁,0,60.0,58.3333,61.6149,59.9827,59.6511,60.06,7,8,8
independent_recent,independent_recent,2026-06-13_ShaTin,6,3,卓越蒨鋒,0,62.0286,65.25,61.1172,62.7985,63.3659,62.907,2,2,2
independent_recent,independent_recent,2026-06-13_ShaTin,6,4,蹺妙,0,62.3536,58.375,66.3349,62.3545,61.5587,62.5537,3,5,3
independent_recent,independent_recent,2026-06-13_ShaTin,6,5,抱百嶺,0,59.3428,55.5417,53.1155,56.0003,55.5741,55.0201,12,12,12
independent_recent,independent_recent,2026-06-13_ShaTin,6,6,浪漫老撾,0,59.0178,62.0417,60.3359,60.465,60.9252,60.8205,6,7,5
independent_recent,independent_recent,2026-06-13_ShaTin,6,7,北極之錶,0,64.0203,63.1667,57.4651,61.5509,61.6269,60.729,4,4,6
independent_recent,independent_recent,2026-06-13_ShaTin,6,8,傲然,0,58.6928,54.1667,53.0184,55.293,54.7274,54.3289,13,13,13
independent_recent,independent_recent,2026-06-13_ShaTin,6,9,遨遊波士,0,55.4838,66.125,57.3022,59.6366,61.3499,60.5586,9,6,7
independent_recent,independent_recent,2026-06-13_ShaTin,6,10,猶有心得,0,55.8088,53.875,58.7324,56.1387,55.719,56.3509,11,11,11
independent_recent,independent_recent,2026-06-13_ShaTin,6,11,華麗再贏,0,63.6952,65.5417,67.6142,65.6168,65.7942,66.1974,1,1,1
independent_recent,independent_recent,2026-06-13_ShaTin,6,12,步步合拍,0,62.6786,54.7083,62.08,59.8226,58.5139,59.2211,8,9,9
independent_recent,independent_recent,2026-06-13_ShaTin,6,13,增旺,0,61.7036,64.2917,57.9788,61.3247,61.8802,61.0627,5,3,4
independent_recent,independent_recent,2026-06-13_ShaTin,7,1,鼓浪好友,0,58.4833,65.4747,57.1291,60.3622,61.5727,60.6705,5,4,5
independent_recent,independent_recent,2026-06-13_ShaTin,7,2,君子,0,62.0286,53.7374,60.1871,58.6514,57.3306,57.8834,9,10,10
independent_recent,independent_recent,2026-06-13_ShaTin,7,3,巴閉精,0,61.5953,63.4823,75.2941,66.79,66.6484,68.5146,1,1,1
independent_recent,independent_recent,2026-06-13_ShaTin,7,4,馬寶寶,0,62.462,58.7626,62.3595,61.1948,60.5815,60.9361,4,5,4
independent_recent,independent_recent,2026-06-13_ShaTin,7,5,巧眼光,0,63.5869,62.5758,70.3539,65.5053,65.1114,66.2276,2,2,2
independent_recent,independent_recent,2026-06-13_ShaTin,7,6,利高八斗,0,58.9167,67.5,60.857,62.4242,63.7904,63.2232,3,3,3
independent_recent,independent_recent,2026-06-13_ShaTin,7,7,非凡時刻,0,57.7178,61.6768,59.4823,59.6254,60.2266,60.0954,7,6,6
independent_recent,independent_recent,2026-06-13_ShaTin,7,8,精益飛駒,1,60.0,60.0,58.1201,59.0601,59.0601,59.0601,8,7,7
independent_recent,independent_recent,2026-06-13_ShaTin,7,9,心中之星,1,60.0,60.0,53.1285,56.5643,56.5643,56.5643,12,11,11
independent_recent,independent_recent,2026-06-13_ShaTin,7,10,順成之星,0,59.35,52.8283,58.1764,56.7852,55.7371,56.2132,11,12,12
independent_recent,independent_recent,2026-06-13_ShaTin,7,11,旺旺昇叻,0,64.0203,55.6616,59.5241,59.7358,58.4921,58.6535,6,8,8
independent_recent,independent_recent,2026-06-13_ShaTin,7,12,悠然常勝,0,59.7833,56.7727,58.5542,58.3702,57.9093,58.026,10,9,9
independent_recent,independent_recent,2026-06-13_ShaTin,8,1,睿盛人生,0,58.2053,55.125,64.3436,59.2245,58.5066,59.7354,8,6,6
independent_recent,independent_recent,2026-06-13_ShaTin,8,2,太陽勇士,0,60.8911,61.6875,65.0114,62.5298,62.5254,63.0638,4,5,5
independent_recent,independent_recent,2026-06-13_ShaTin,8,3,包裝福星,0,62.5577,59.1875,72.2571,64.6672,63.7824,65.5744,1,4,1
independent_recent,independent_recent,2026-06-13_ShaTin,8,4,桃花開,0,64.8971,56.75,56.6989,59.4492,58.3641,57.9491,6,8,8
independent_recent,independent_recent,2026-06-13_ShaTin,8,5,勁沙塵,0,55.4838,69.4375,60.6609,61.8601,64.0138,63.395,5,3,4
independent_recent,independent_recent,2026-06-13_ShaTin,8,6,晒冷,0,65.3846,53.0625,55.7505,58.0666,56.3333,56.1204,9,9,9
independent_recent,independent_recent,2026-06-13_ShaTin,8,7,一起美麗,0,62.0702,64.875,65.8692,64.2712,64.6123,64.9017,3,2,2
independent_recent,independent_recent,2026-06-13_ShaTin,8,8,千帆駒,0,65.8721,66.875,60.8938,64.5471,64.8801,64.033,2,1,3
independent_recent,independent_recent,2026-06-13_ShaTin,8,10,展雄志,0,60.4036,54.75,63.0969,59.4169,58.3848,59.3541,7,7,7
independent_recent,independent_recent,2026-06-13_ShaTin,9,1,樂勝天下,0,62.9386,70.0,70.3255,67.7542,68.6854,69.0873,1,1,1
independent_recent,independent_recent,2026-06-13_ShaTin,9,2,熾烈神駒,0,62.5486,67.2773,66.1043,65.3098,65.9797,66.0401,2,2,2
independent_recent,independent_recent,2026-06-13_ShaTin,9,3,興馳千里,0,58.8879,64.0773,59.0362,60.667,61.5271,61.0304,5,5,5
independent_recent,independent_recent,2026-06-13_ShaTin,9,4,錶之極光,0,59.2779,66.2773,58.48,61.3449,62.5382,61.7186,4,3,3
independent_recent,independent_recent,2026-06-13_ShaTin,9,5,幸運星球,0,62.1587,59.0682,54.2222,58.4834,58.2325,57.3511,8,8,9
independent_recent,independent_recent,2026-06-13_ShaTin,9,6,三軍勇將,0,64.0203,61.9182,59.3497,61.763,61.5681,61.0777,3,4,4
independent_recent,independent_recent,2026-06-13_ShaTin,9,7,神鵰,1,60.0,60.0,60.0,60.0,60.0,60.0,6,6,6
independent_recent,independent_recent,2026-06-13_ShaTin,9,8,勁先生,0,55.8738,52.9409,54.7537,54.5229,54.0713,54.1966,12,12,11
independent_recent,independent_recent,2026-06-13_ShaTin,9,9,德心知遇,0,59.6679,53.2409,59.0476,57.319,56.2683,56.818,9,10,10
independent_recent,independent_recent,2026-06-13_ShaTin,9,10,偵探傳奇,0,55.4838,54.7409,61.68,57.3014,56.9712,57.9749,10,9,8
independent_recent,independent_recent,2026-06-13_ShaTin,9,11,大番薯,0,58.4978,60.1182,59.0476,59.2211,59.4729,59.3934,7,7,7
independent_recent,independent_recent,2026-06-13_ShaTin,9,12,星火燎原,0,60.39,53.8409,50.8108,55.0144,54.2417,53.4597,11,11,12
independent_recent,independent_recent,2026-06-13_ShaTin,10,2,安都,0,65.8721,67.1667,60.0119,64.3504,64.7613,63.7528,1,2,3
independent_recent,independent_recent,2026-06-13_ShaTin,10,3,幸運派彩,0,62.0286,62.0,61.475,61.8346,61.8482,61.768,5,5,6
independent_recent,independent_recent,2026-06-13_ShaTin,10,4,泰力,0,61.7036,63.25,66.7109,63.8879,63.979,64.5754,3,4,2
independent_recent,independent_recent,2026-06-13_ShaTin,10,5,龍城精將,0,63.0453,54.2917,59.7565,59.0316,57.6819,58.0639,10,12,12
independent_recent,independent_recent,2026-06-13_ShaTin,10,6,同心同夢,0,58.6928,53.8333,55.0939,55.8736,55.1834,55.1295,13,13,13
independent_recent,independent_recent,2026-06-13_ShaTin,10,7,高山神駒,0,61.3786,58.5417,61.2967,60.4058,59.9356,60.207,8,8,8
independent_recent,independent_recent,2026-06-13_ShaTin,10,8,大回報,0,65.5471,69.0417,57.3466,63.9786,64.8342,63.2547,2,1,4
independent_recent,independent_recent,2026-06-13_ShaTin,10,9,量子力奇,0,55.4838,58.3542,63.2376,59.0248,59.2451,60.1212,11,10,9
independent_recent,independent_recent,2026-06-13_ShaTin,10,10,三寶進財,0,61.0536,57.5417,61.7712,60.1223,59.5129,59.9718,9,9,10
independent_recent,independent_recent,2026-06-13_ShaTin,10,11,名揚四海,0,63.3702,62.625,58.8067,61.6008,61.6285,61.0185,6,6,7
independent_recent,independent_recent,2026-06-13_ShaTin,10,12,晉步贏,0,59.35,58.7917,66.1109,61.4173,61.0991,62.1691,7,7,5
independent_recent,independent_recent,2026-06-13_ShaTin,10,13,友贏威馳,0,58.0429,58.2083,59.7481,58.6664,58.6372,58.8764,12,11,11
independent_recent,independent_recent,2026-06-13_ShaTin,10,14,魅力知耀,0,58.3678,66.0417,65.7368,63.3816,64.4155,64.7534,4,3,1
independent_recent,independent_recent,2026-06-13_ShaTin,11,1,皇龍飛將,0,59.0178,56.5256,68.263,61.2686,60.5453,62.1813,7,9,6
independent_recent,independent_recent,2026-06-13_ShaTin,11,2,天星,0,62.3536,54.016,67.2506,61.2068,59.6539,61.2222,8,10,8
independent_recent,independent_recent,2026-06-13_ShaTin,11,3,綠野飛馳,0,60.0,68.5417,70.6139,66.3846,67.455,68.1929,1,1,1
independent_recent,independent_recent,2026-06-13_ShaTin,11,4,超勁赤兔,0,63.6952,60.8846,59.3787,61.3197,60.995,60.6285,6,6,9
independent_recent,independent_recent,2026-06-13_ShaTin,11,5,同樣美麗,0,55.4838,51.3077,56.3539,54.3819,53.6568,54.2049,14,14,14
independent_recent,independent_recent,2026-06-13_ShaTin,11,6,傲聖,1,60.0,60.0,55.265,57.6325,57.6325,57.6325,13,13,13
independent_recent,independent_recent,2026-06-13_ShaTin,11,7,友瑩亮,0,56.4588,65.7179,72.5349,64.903,65.9112,67.3967,2,2,2
independent_recent,independent_recent,2026-06-13_ShaTin,11,8,開心勇駒,0,59.3428,63.8429,61.4627,61.5492,62.2288,62.0968,5,5,7
independent_recent,independent_recent,2026-06-13_ShaTin,11,9,臻至辰,0,60.325,58.234,61.3719,59.977,59.5936,59.9597,10,11,11
independent_recent,independent_recent,2026-06-13_ShaTin,11,10,元朗精英,0,62.0286,55.1923,59.2762,58.8327,57.7847,58.0555,12,12,12
independent_recent,independent_recent,2026-06-13_ShaTin,11,11,正本巨星,0,55.8088,58.8686,67.7806,60.8188,60.9302,62.42,9,7,5
independent_recent,independent_recent,2026-06-13_ShaTin,11,12,櫻花酒杯,0,63.3702,69.2115,61.5485,64.7099,65.7443,64.887,3,3,3
independent_recent,independent_recent,2026-06-13_ShaTin,11,13,開心老闆,0,56.1338,62.4968,60.2697,59.6331,60.5561,60.5402,11,8,10
independent_recent,independent_recent,2026-06-13_ShaTin,11,14,錶之浩瀚,0,65.8721,61.2468,62.3492,63.1563,62.5026,62.4367,4,4,4
independent_recent,independent_recent,2026-06-21_ShaTin,1,1,領駿精彩,1,60.0,60.0,57.2791,58.6395,58.6395,58.6395,10,10,10
independent_recent,independent_recent,2026-06-21_ShaTin,1,2,盈智多寶,1,60.0,60.0,65.3019,62.651,62.651,62.651,3,3,3
independent_recent,independent_recent,2026-06-21_ShaTin,1,3,浩然,1,60.0,60.0,55.0488,57.5244,57.5244,57.5244,13,13,11
independent_recent,independent_recent,2026-06-21_ShaTin,1,4,大丞相,1,60.0,60.0,58.9288,59.4644,59.4644,59.4644,9,8,8
independent_recent,independent_recent,2026-06-21_ShaTin,1,5,極速神影,0,61.8661,64.8654,52.5,59.744,60.5559,58.8511,8,7,9
independent_recent,independent_recent,2026-06-21_ShaTin,1,6,贏得自在,1,60.0,60.0,61.1629,60.5815,60.5815,60.5815,6,6,6
independent_recent,independent_recent,2026-06-21_ShaTin,1,7,致力之城,0,63.5328,65.5433,66.0391,65.0382,65.2899,65.4648,1,1,2
independent_recent,independent_recent,2026-06-21_ShaTin,1,8,將傲,0,59.025,65.4736,68.7188,64.4053,65.1574,65.9667,2,2,1
independent_recent,independent_recent,2026-06-21_ShaTin,1,9,紅海旺,0,60.8911,56.8798,62.0517,59.941,59.2336,59.8089,7,9,7
independent_recent,independent_recent,2026-06-21_ShaTin,1,10,閃電奇駿,0,62.3536,58.0048,54.7925,58.384,57.9109,57.2116,11,11,13
independent_recent,independent_recent,2026-06-21_ShaTin,1,11,精彩勇將,0,55.4838,54.5096,59.9478,56.647,56.3359,57.1029,14,14,14
independent_recent,independent_recent,2026-06-21_ShaTin,1,12,凱旋王者,0,61.3786,62.4087,62.0592,61.9488,62.0978,62.0969,5,4,4
independent_recent,independent_recent,2026-06-21_ShaTin,1,13,燊輝之星,0,58.5375,58.9712,55.5007,57.6699,57.8433,57.3444,12,12,12
independent_recent,independent_recent,2026-06-21_ShaTin,1,14,觀萬物,0,64.0203,59.8462,62.2571,62.0414,61.4043,61.5572,4,5,5
independent_recent,independent_recent,2026-06-21_ShaTin,2,1,頌星,0,58.0178,56.0769,58.9599,57.6849,57.33,57.6654,11,11,11
independent_recent,independent_recent,2026-06-21_ShaTin,2,2,順善寶,0,61.2287,69.6538,64.1432,65.0082,66.3156,65.9103,2,2,2
independent_recent,independent_recent,2026-06-21_ShaTin,2,3,眼健康,0,63.7203,55.1538,68.5201,62.4649,60.877,62.4536,4,5,5
independent_recent,independent_recent,2026-06-21_ShaTin,2,4,多彩多姿,0,61.5286,55.6154,59.7157,58.9535,58.0281,58.3475,8,10,8
independent_recent,independent_recent,2026-06-21_ShaTin,2,5,不勞而獲,0,62.7287,52.9231,53.3196,56.3244,55.0032,54.5724,14,14,14
independent_recent,independent_recent,2026-06-21_ShaTin,2,6,跑得好快,0,58.6178,52.1538,58.2411,56.3378,55.2728,55.8627,13,13,13
independent_recent,independent_recent,2026-06-21_ShaTin,2,7,怡昌奇兵,0,59.25,67.3462,59.3559,61.9838,63.3299,62.5361,5,4,4
independent_recent,independent_recent,2026-06-21_ShaTin,2,8,巴閉佬,0,62.1286,58.3846,56.8129,59.109,58.6619,58.2389,7,9,9
independent_recent,independent_recent,2026-06-21_ShaTin,2,9,東方寶寶,0,61.8286,66.2692,70.5803,66.2256,66.6744,67.5431,1,1,1
independent_recent,independent_recent,2026-06-21_ShaTin,2,10,輕鬆大少,0,62.4286,59.9615,61.1552,61.1819,60.813,60.8687,6,6,6
independent_recent,independent_recent,2026-06-21_ShaTin,2,11,快樂老撾,0,64.0203,66.5385,58.9069,63.1553,63.7454,62.7266,3,3,3
independent_recent,independent_recent,2026-06-21_ShaTin,2,12,紅旺繽紛,0,59.55,56.8077,54.2341,56.8642,56.5841,56.0609,12,12,12
independent_recent,independent_recent,2026-06-21_ShaTin,2,13,添喜運,0,55.4838,62.3846,58.9795,58.949,59.9829,59.8172,9,7,7
independent_recent,independent_recent,2026-06-21_ShaTin,2,14,華美之威,0,58.3178,60.7308,55.8373,58.2953,58.7801,58.1668,10,8,10
independent_recent,independent_recent,2026-06-21_ShaTin,3,1,包裝明將,0,62.265,69.7273,62.988,64.9932,66.2131,65.5753,1,1,1
independent_recent,independent_recent,2026-06-21_ShaTin,3,2,博愛先鋒,0,64.0203,67.5979,57.7416,63.12,63.9255,62.6259,3,3,3
independent_recent,independent_recent,2026-06-21_ShaTin,3,3,美麗邂逅,0,59.4682,62.2972,55.2682,59.0112,59.6227,58.7098,10,8,9
independent_recent,independent_recent,2026-06-21_ShaTin,3,4,幸運二十,0,58.7815,52.972,63.5871,58.4469,57.3184,58.6202,11,12,10
independent_recent,independent_recent,2026-06-21_ShaTin,3,5,祥勝鷹駒,1,60.0,60.0,69.8251,64.9126,64.9126,64.9126,2,2,2
