dataset,split,meeting,race_number,horse_number,horse_name,is_debut,current_horse_health,rebuilt_readiness_risk,readiness_reliability,current_trainer_signal,trainer_reliability,score_pure_scaffold,adjusted_health_readiness_slot_only,adjusted_trainer_readiness_slot_only,score_readiness_slot_only,adjusted_health_trainer_reliability_shrink_only,adjusted_trainer_trainer_reliability_shrink_only,score_trainer_reliability_shrink_only,adjusted_health_readiness_plus_trainer_shrink,adjusted_trainer_readiness_plus_trainer_shrink,score_readiness_plus_trainer_shrink,rank_pure_scaffold,rank_readiness_slot_only,rank_trainer_reliability_shrink_only,rank_readiness_plus_trainer_shrink
independent_recent,independent_recent,2026-06-03_HappyValley,2,9,輕鬆大少,0,70.3,62.5,1.0,71.55,0.6153,69.1162,62.5,71.55,68.8214,70.3,67.1067,68.1347,62.5,67.1067,67.8399,3,3,3,4
independent_recent,independent_recent,2026-06-03_HappyValley,2,10,星之願,0,68.38,59.0,1.0,66.33,0.8197,67.2866,59.0,66.33,66.932,68.38,65.1887,67.0345,59.0,65.1887,66.6799,7,8,6,7
independent_recent,independent_recent,2026-06-03_HappyValley,2,11,鼓浪高升,0,72.23,64.0,1.0,74.6,0.693,62.0172,64.0,74.6,61.7061,72.23,70.1178,61.0271,64.0,70.1178,60.716,12,12,12,12
independent_recent,independent_recent,2026-06-03_HappyValley,2,12,快馬加鞭,0,71.33,60.0,0.5,71.38,0.8454,65.3855,60.0,71.38,64.9572,71.33,69.6207,64.9968,60.0,69.6207,64.5686,9,9,9,9
independent_recent,independent_recent,2026-06-03_HappyValley,3,1,競駿非凡,0,69.28,65.0,1.0,77.2,0.8571,71.043,65.0,77.2,70.8812,69.28,74.7421,70.5,65.0,74.7421,70.3382,3,2,1,1
independent_recent,independent_recent,2026-06-03_HappyValley,3,2,美麗邂逅,0,69.5,60.5,0.5,65.69,0.8405,65.4361,60.5,65.69,65.0959,69.5,64.7824,65.2357,60.5,64.7824,64.8955,8,8,8,8
independent_recent,independent_recent,2026-06-03_HappyValley,3,3,團長好,0,65.62,60.5,0.5,85.85,0.5222,73.0975,60.5,85.85,72.9039,65.62,73.4989,70.3691,60.5,73.4989,70.1756,1,1,2,2
independent_recent,independent_recent,2026-06-03_HappyValley,3,4,驕陽雄心,0,69.48,61.0,0.5,73.8,0.6271,70.1353,61.0,73.8,69.8147,69.48,68.654,68.9985,61.0,68.654,68.678,6,6,6,6
independent_recent,independent_recent,2026-06-03_HappyValley,3,5,金發盛世,0,69.48,59.0,1.0,69.62,0.7647,64.9357,59.0,69.62,64.5395,69.48,67.3564,64.4356,59.0,67.3564,64.0395,9,9,9,9
independent_recent,independent_recent,2026-06-03_HappyValley,3,6,喜意,0,68.67,59.5,0.5,69.45,0.7044,64.153,59.5,69.45,63.8064,68.67,66.6566,63.5359,59.5,66.6566,63.1893,11,11,10,10
independent_recent,independent_recent,2026-06-03_HappyValley,3,7,博愛先鋒,0,66.17,60.5,0.5,74.95,0.6408,70.3735,60.5,74.95,70.1591,66.17,69.58,69.1872,60.5,69.58,68.9729,4,4,5,4
independent_recent,independent_recent,2026-06-03_HappyValley,3,8,三強,0,70.85,64.0,1.0,74.18,0.7262,71.0975,64.0,74.18,70.8385,70.85,70.2975,70.2398,64.0,70.2975,69.9809,2,3,3,3
independent_recent,independent_recent,2026-06-03_HappyValley,3,9,神異金剛,0,70.03,62.5,1.0,68.08,0.7055,68.1111,62.5,68.08,67.8265,70.03,65.7004,67.5855,62.5,65.7004,67.3009,7,7,7,7
independent_recent,independent_recent,2026-06-03_HappyValley,3,10,領袖勁力,0,73.77,65.0,1.0,69.33,0.5491,64.2826,65.0,69.33,63.9511,73.77,65.1231,63.3533,65.0,65.1231,63.0218,10,10,11,11
independent_recent,independent_recent,2026-06-03_HappyValley,3,11,佳運發,0,71.03,60.0,1.0,69.18,0.6369,60.1934,60.0,69.18,59.7765,71.03,65.8467,59.4571,60.0,65.8467,59.0401,12,12,12,12
independent_recent,independent_recent,2026-06-03_HappyValley,3,12,有你有我,0,74.88,65.0,1.0,73.2,0.6848,70.211,65.0,73.2,69.8375,74.88,69.0394,69.2919,65.0,69.0394,68.9185,5,5,4,5
independent_recent,independent_recent,2026-06-03_HappyValley,4,1,星願無限,0,69.28,65.0,1.0,73.53,0.584,62.4565,65.0,73.53,62.2947,69.28,67.9015,61.2131,65.0,67.9015,61.0514,12,12,12,12
independent_recent,independent_recent,2026-06-03_HappyValley,4,2,久久為尊,0,58.28,53.0,1.0,68.08,0.4958,65.7047,53.0,68.08,65.5051,58.28,64.0061,64.8047,53.0,64.0061,64.6051,9,8,8,8
independent_recent,independent_recent,2026-06-03_HappyValley,4,3,財富非凡,0,68.45,63.5,1.0,72.38,0.7143,63.0573,63.5,72.38,62.8702,68.45,68.843,62.276,63.5,68.843,62.0889,11,11,11,11
independent_recent,independent_recent,2026-06-03_HappyValley,4,4,同心,0,70.33,61.0,0.5,75.78,0.6372,65.5437,61.0,75.78,65.191,70.33,70.055,64.2791,61.0,70.055,63.9264,10,10,10,10
independent_recent,independent_recent,2026-06-03_HappyValley,4,5,先到先得,0,71.12,62.5,1.0,86.87,0.7669,71.3861,62.5,86.87,71.0603,71.12,80.6066,70.0026,62.5,80.6066,69.6767,2,2,2,2
independent_recent,independent_recent,2026-06-03_HappyValley,4,6,滿洛城,0,70.33,61.0,0.5,75.91,0.6467,69.8493,61.0,75.91,69.4967,70.33,70.289,68.6076,61.0,70.289,68.255,4,4,5,5
independent_recent,independent_recent,2026-06-03_HappyValley,4,7,一風雲,0,71.12,62.5,1.0,68.9,0.6205,66.6551,62.5,68.9,66.3293,71.12,65.5225,65.909,62.5,65.5225,65.5832,7,7,6,6
independent_recent,independent_recent,2026-06-03_HappyValley,4,8,戰寶,0,70.3,62.5,1.0,76.28,0.5707,70.3349,62.5,76.28,70.0401,70.3,69.291,68.791,62.5,69.291,68.4962,3,3,3,3
independent_recent,independent_recent,2026-06-03_HappyValley,4,9,獎星,0,74.05,64.0,1.0,77.15,0.7392,69.7565,64.0,77.15,69.3766,74.05,72.6773,68.7685,64.0,72.6773,68.3886,5,5,4,4
independent_recent,independent_recent,2026-06-03_HappyValley,4,10,時間寶,0,73.23,64.0,1.0,79.53,0.6183,74.1273,64.0,79.53,73.7785,73.23,72.0754,72.4806,64.0,72.0754,72.1317,1,1,1,1
independent_recent,independent_recent,2026-06-03_HappyValley,4,11,皇帝英豪,0,72.12,60.0,1.0,74.62,0.6375,66.835,60.0,74.62,66.3769,72.12,69.3203,65.6643,60.0,69.3203,65.2062,6,6,7,7
independent_recent,independent_recent,2026-06-03_HappyValley,4,12,勇者無敵,0,74.88,65.0,1.0,75.0,0.59,65.8049,65.0,75.0,65.4314,74.88,68.85,64.4463,65.0,68.85,64.0729,8,9,9,9
independent_recent,independent_recent,2026-06-03_HappyValley,5,1,輝灑自如,0,66.28,60.5,0.5,78.7,0.7378,64.8871,60.5,78.7,64.6686,66.28,73.7969,63.804,60.5,73.7969,63.5855,8,8,8,8
independent_recent,independent_recent,2026-06-03_HappyValley,5,2,光輝所願,0,63.23,60.0,0.5,72.34,0.8216,67.0794,60.0,72.34,66.9573,63.23,70.1385,66.5931,60.0,70.1385,66.471,5,5,5,5
independent_recent,independent_recent,2026-06-03_HappyValley,5,3,鋼鐵安防,0,65.98,61.5,1.0,66.97,0.6997,62.4871,61.5,66.97,62.3178,65.98,64.8769,62.0248,61.5,64.8769,61.8554,10,10,9,9
independent_recent,independent_recent,2026-06-03_HappyValley,5,4,繼往開來,0,70.03,60.0,1.0,70.45,0.0,63.708,60.0,70.45,63.3288,70.03,60.0,61.3996,60.0,60.0,61.0204,9,9,10,10
independent_recent,independent_recent,2026-06-03_HappyValley,5,5,佐治傳奇,0,71.67,63.0,1.0,71.67,0.7974,71.3465,63.0,71.67,71.0188,71.67,69.3057,70.8242,63.0,69.3057,70.4965,3,3,2,2
independent_recent,independent_recent,2026-06-03_HappyValley,5,6,廚神,0,62.33,60.0,1.0,70.15,0.6594,60.8342,60.0,70.15,60.7462,62.33,66.6929,60.0706,60.0,66.6929,59.9825,12,12,12,12
independent_recent,independent_recent,2026-06-03_HappyValley,5,7,星辰千帥,0,68.92,60.0,1.0,85.83,0.7461,74.2338,60.0,85.83,73.8966,68.92,79.2718,72.7851,60.0,79.2718,72.4479,1,1,1,1
independent_recent,independent_recent,2026-06-03_HappyValley,5,8,一路精彩,0,68.92,60.0,1.0,79.53,0.7451,61.5575,60.0,79.53,61.2204,68.92,74.5518,60.4579,60.0,74.5518,60.1207,11,11,11,11
independent_recent,independent_recent,2026-06-03_HappyValley,5,9,星光快驅,0,70.85,63.5,1.0,72.75,0.7513,66.6919,63.5,72.75,66.414,70.85,69.5791,65.9914,63.5,69.5791,65.7136,6,6,6,6
independent_recent,independent_recent,2026-06-03_HappyValley,5,10,焦點,0,71.85,60.0,1.0,71.38,0.4961,69.9234,60.0,71.38,69.4754,71.85,65.6456,68.6566,60.0,65.6456,68.2087,4,4,4,4
independent_recent,independent_recent,2026-06-03_HappyValley,5,11,天下寵兒,0,71.58,59.0,1.0,74.03,0.6848,71.6987,59.0,74.03,71.2232,71.58,69.6077,70.7218,59.0,69.6077,70.2463,2,2,3,3
independent_recent,independent_recent,2026-06-03_HappyValley,5,12,怡昌精神,0,70.48,59.0,1.0,74.62,0.6182,65.6078,59.0,74.62,65.1739,70.48,69.0381,64.3748,59.0,69.0381,63.9408,7,7,7,7
independent_recent,independent_recent,2026-06-03_HappyValley,6,1,星運少爵,0,67.62,64.0,1.0,85.85,0.5222,76.5644,64.0,85.85,76.4276,67.62,73.4989,73.8361,64.0,73.4989,73.6992,1,1,1,1
independent_recent,independent_recent,2026-06-03_HappyValley,6,2,朗日自強,0,69.28,65.0,1.0,72.65,0.7442,70.6114,65.0,72.65,70.4497,69.28,69.4141,69.8966,65.0,69.4141,69.7349,4,4,4,4
independent_recent,independent_recent,2026-06-03_HappyValley,6,3,添開心,0,64.58,61.0,0.5,72.95,0.6437,64.6377,61.0,72.95,64.5024,64.58,68.3359,63.6185,61.0,68.3359,63.4832,10,10,10,9
independent_recent,independent_recent,2026-06-03_HappyValley,6,4,喵喵怪,0,64.58,61.0,0.5,70.83,0.6028,67.8576,61.0,70.83,67.7223,64.58,66.5283,66.9074,61.0,66.5283,66.7721,7,7,7,7
independent_recent,independent_recent,2026-06-03_HappyValley,6,5,銳目,0,65.15,60.0,1.0,84.62,0.8176,72.743,60.0,84.62,72.5483,65.15,80.1293,71.751,60.0,80.1293,71.5564,3,3,3,3
independent_recent,independent_recent,2026-06-03_HappyValley,6,6,烈進駒,0,68.67,59.5,0.5,68.62,0.6722,61.3053,59.5,68.62,60.9586,68.67,65.7944,60.6811,59.5,65.7944,60.3344,11,11,11,11
independent_recent,independent_recent,2026-06-03_HappyValley,6,7,獵寶勤,0,71.67,63.5,1.0,82.19,0.8113,74.6407,63.5,82.19,74.3319,71.67,78.0027,73.7158,63.5,78.0027,73.407,2,2,2,2
independent_recent,independent_recent,2026-06-03_HappyValley,6,8,至合拍,0,70.3,62.5,1.0,82.97,0.7975,67.1046,62.5,82.97,66.8097,70.3,78.3186,66.0771,62.5,78.3186,65.7822,8,8,8,8
independent_recent,independent_recent,2026-06-03_HappyValley,6,9,大才,0,70.03,60.0,1.0,68.08,0.7055,61.1493,60.0,68.08,60.7702,70.03,65.7004,60.6237,60.0,65.7004,60.2445,12,12,12,12
independent_recent,independent_recent,2026-06-03_HappyValley,6,10,榮耀盛甲,0,69.65,58.0,1.0,70.0,0.3747,65.0455,58.0,70.0,64.6052,69.65,63.747,63.6642,58.0,63.747,63.2239,9,9,9,10
independent_recent,independent_recent,2026-06-03_HappyValley,6,11,勝在當下,0,71.85,60.0,1.0,72.58,0.6742,68.8904,60.0,72.58,68.4424,71.85,68.4814,67.985,60.0,68.4814,67.5371,6,6,6,6
independent_recent,independent_recent,2026-06-03_HappyValley,6,12,英雄豪邁,0,69.62,61.0,0.5,76.53,0.6589,69.6609,61.0,76.53,69.335,69.62,70.8916,68.4154,61.0,70.8916,68.0895,5,5,5,5
independent_recent,independent_recent,2026-06-03_HappyValley,7,1,開心指數,0,66.25,60.5,0.5,86.28,0.6993,69.3804,60.5,86.28,69.1631,66.25,78.3776,67.6348,60.5,78.3776,67.4174,5,5,5,5
independent_recent,independent_recent,2026-06-03_HappyValley,7,2,乘數表,0,67.08,61.0,0.5,77.53,0.7428,67.1165,61.0,77.53,66.8866,67.08,73.0213,66.1205,61.0,73.0213,65.8907,8,8,9,9
independent_recent,independent_recent,2026-06-03_HappyValley,7,3,快活英雄,0,66.83,61.0,0.5,70.0,0.5486,69.5044,61.0,70.0,69.284,66.83,65.486,68.5073,61.0,65.486,68.2869,4,4,4,4
independent_recent,independent_recent,2026-06-03_HappyValley,7,4,人和家興,0,69.2,59.0,1.0,73.71,0.6779,65.5472,59.0,73.71,65.1617,69.2,69.294,64.5717,59.0,69.294,64.1862,10,10,10,10
independent_recent,independent_recent,2026-06-03_HappyValley,7,5,福星小子,0,68.1,59.0,1.0,82.19,0.8113,72.5122,59.0,82.19,72.1683,68.1,78.0027,71.5873,59.0,78.0027,71.2433,2,2,2,2
independent_recent,independent_recent,2026-06-03_HappyValley,7,6,八駿福昇,0,68.28,60.5,0.5,70.83,0.8214,66.7397,60.5,70.83,66.4456,68.28,68.8958,66.3124,60.5,68.8958,66.0183,9,9,8,8
independent_recent,independent_recent,2026-06-03_HappyValley,7,7,皇者有利,0,70.48,59.0,1.0,75.73,0.7259,73.2118,59.0,75.73,72.7778,70.48,71.4184,72.2593,59.0,71.4184,71.8254,1,1,1,1
independent_recent,independent_recent,2026-06-03_HappyValley,7,8,舞林寶典,0,70.33,61.0,0.5,82.83,0.5222,69.3353,61.0,82.83,68.9826,70.33,71.9218,66.9256,61.0,71.9218,66.573,6,6,7,7
independent_recent,independent_recent,2026-06-03_HappyValley,7,9,時尚風趣,0,73.5,62.5,1.0,69.18,0.5983,64.2703,62.5,69.18,63.8545,73.5,65.4924,63.4557,62.5,65.4924,63.0399,11,11,11,11
independent_recent,independent_recent,2026-06-03_HappyValley,7,10,長勝隊長,0,74.33,64.0,1.0,74.33,0.7018,72.3361,64.0,74.33,71.9457,74.33,70.0568,71.3922,64.0,70.0568,71.0017,3,3,3,3
independent_recent,independent_recent,2026-06-03_HappyValley,7,11,電源之駒,0,69.92,58.0,1.0,74.4,0.7882,67.9234,58.0,74.4,67.4728,69.92,71.3501,67.2497,58.0,71.3501,66.7991,7,7,6,6
independent_recent,independent_recent,2026-06-03_HappyValley,7,12,智勝一籌,0,74.33,64.0,1.0,67.06,0.7625,59.7965,64.0,67.06,59.406,74.33,65.3833,59.4261,64.0,65.3833,59.0356,12,12,12,12
independent_recent,independent_recent,2026-06-03_HappyValley,8,1,喜蓮勇感,0,68.45,63.5,1.0,71.43,0.4767,69.1765,63.5,71.43,68.9894,68.45,65.4487,67.8552,63.5,65.4487,67.6681,6,6,6,6
independent_recent,independent_recent,2026-06-03_HappyValley,8,2,太陽勇士,0,66.25,61.5,1.0,85.25,0.5762,72.4225,61.5,85.25,72.2429,66.25,74.549,70.0586,61.5,74.549,69.8791,2,2,3,3
independent_recent,independent_recent,2026-06-03_HappyValley,8,3,包裝福星,0,65.35,60.0,1.0,74.5,0.2644,67.0196,60.0,74.5,66.8174,65.35,63.8338,64.6634,60.0,63.8338,64.4612,9,8,8,8
independent_recent,independent_recent,2026-06-03_HappyValley,8,4,加州動員,0,69.48,59.0,1.0,76.18,0.6095,62.4751,59.0,76.18,62.0789,69.48,69.8617,61.0794,59.0,69.8617,60.6832,11,11,11,11
independent_recent,independent_recent,2026-06-03_HappyValley,8,5,非惟僥倖,0,69.2,59.0,1.0,71.93,0.4118,67.1719,59.0,71.93,66.7863,69.2,64.9128,65.6218,59.0,64.9128,65.2362,8,9,7,7
independent_recent,independent_recent,2026-06-03_HappyValley,8,6,銀亮奔騰,0,69.48,59.0,1.0,84.18,0.4649,73.4282,59.0,84.18,73.032,69.48,71.2413,70.57,59.0,71.2413,70.1739,1,1,2,2
independent_recent,independent_recent,2026-06-03_HappyValley,8,7,一起美麗,0,71.95,64.0,1.0,77.44,0.5764,71.6483,64.0,77.44,71.3478,71.95,70.0524,70.0163,64.0,70.0524,69.7158,4,4,4,4
independent_recent,independent_recent,2026-06-03_HappyValley,8,8,展雄志,0,73.23,64.0,1.0,71.31,0.582,64.2125,64.0,71.31,63.8636,73.23,66.5824,63.1682,64.0,66.5824,62.8193,10,10,10,10
independent_recent,independent_recent,2026-06-03_HappyValley,8,9,穿甲金鷹,0,70.48,59.0,1.0,72.75,0.3707,70.8872,59.0,72.75,70.4533,70.48,64.7264,69.1148,59.0,64.7264,68.6809,5,5,5,5
independent_recent,independent_recent,2026-06-03_HappyValley,8,10,春風萬里,0,73.77,65.0,1.0,81.93,0.3814,67.2749,65.0,81.93,66.9434,73.77,68.3641,64.2782,65.0,68.3641,63.9467,7,7,9,9
independent_recent,independent_recent,2026-06-03_HappyValley,8,11,奔放,0,72.12,60.0,1.0,69.06,0.6264,72.1617,60.0,69.06,71.7035,72.12,65.6752,71.414,60.0,65.6752,70.9558,3,3,1,1
independent_recent,independent_recent,2026-06-07_ShaTin,2,1,順善寶,0,67.08,61.0,0.5,82.38,0.4614,67.8543,61.0,82.38,67.6245,67.08,70.3261,65.1916,61.0,70.3261,64.9618,1,1,3,2
independent_recent,independent_recent,2026-06-07_ShaTin,2,2,喜行,0,68.92,61.0,0.5,73.71,0.6804,65.1358,61.0,73.71,64.8364,68.92,69.3283,64.1679,61.0,69.3283,63.8685,5,5,5,4
independent_recent,independent_recent,2026-06-07_ShaTin,2,3,凱旋幸運,0,69.48,60.0,0.5,70.0,0.7064,62.4787,60.0,70.0,62.1204,69.48,67.064,61.8302,60.0,67.064,61.4718,12,12,12,12
independent_recent,independent_recent,2026-06-07_ShaTin,2,4,籐王駒,0,68.38,60.0,0.5,85.0,0.7149,66.8346,60.0,85.0,66.5178,68.38,77.8725,65.2601,60.0,77.8725,64.9434,3,3,2,3
independent_recent,independent_recent,2026-06-07_ShaTin,2,5,始終如一,0,70.03,60.5,0.5,80.65,0.7299,63.6625,60.5,80.65,63.3022,70.03,75.0724,62.4304,60.5,75.0724,62.0701,9,9,9,10
independent_recent,independent_recent,2026-06-07_ShaTin,2,6,知恩圖報,0,69.75,60.5,0.5,67.4,0.7249,63.7267,60.5,67.4,63.3771,69.75,65.3643,63.277,60.5,65.3643,62.9274,8,8,8,8
independent_recent,independent_recent,2026-06-07_ShaTin,2,7,巴閉佬,0,69.48,61.0,0.5,74.58,0.6945,65.1665,61.0,74.58,64.846,69.48,70.1258,64.1826,61.0,70.1258,63.862,4,4,4,5
independent_recent,independent_recent,2026-06-07_ShaTin,2,8,東方寶寶,0,67.55,59.5,0.5,73.2,0.7951,66.965,59.5,73.2,66.6607,67.55,70.4953,66.3676,59.5,70.4953,66.0633,2,2,1,1
independent_recent,independent_recent,2026-06-07_ShaTin,2,9,魅力知福,0,69.48,61.0,0.5,73.47,0.6269,63.5024,61.0,73.47,63.1819,69.48,68.4443,62.3922,61.0,68.4443,62.0717,10,10,10,9
independent_recent,independent_recent,2026-06-07_ShaTin,2,10,天比高,0,69.48,60.0,0.5,73.5,0.75,63.0727,60.0,73.5,62.7144,69.48,70.125,62.3272,60.0,70.125,61.9688,11,11,11,11
independent_recent,independent_recent,2026-06-07_ShaTin,2,11,威威父子,0,68.92,60.5,0.5,72.38,0.5435,64.6736,60.5,72.38,64.3553,68.92,66.7285,63.4252,60.5,66.7285,63.1069,6,6,6,6
independent_recent,independent_recent,2026-06-07_ShaTin,2,12,萬事得意,0,70.48,60.0,0.5,67.06,0.8542,59.693,60.0,67.06,59.2968,70.48,66.0307,59.4656,60.0,66.0307,59.0694,14,14,13,13
independent_recent,independent_recent,2026-06-07_ShaTin,2,13,海洋帝君,0,70.03,60.5,0.5,75.0,0.7467,60.1176,60.5,75.0,59.7574,70.03,71.2005,59.2783,60.5,71.2005,58.9181,13,13,14,14
independent_recent,independent_recent,2026-06-07_ShaTin,2,14,紅旺繽紛,0,68.92,60.5,0.5,76.53,0.6472,64.6426,60.5,76.53,64.3244,68.92,70.6982,63.3544,60.5,70.6982,63.0361,7,7,7,7
independent_recent,independent_recent,2026-06-07_ShaTin,3,1,深心星,0,65.98,60.0,0.5,82.83,0.3984,68.2462,60.0,82.83,68.0202,65.98,69.0955,65.2123,60.0,69.0955,64.9862,4,3,5,4
independent_recent,independent_recent,2026-06-07_ShaTin,3,2,支付之父,0,66.53,61.0,0.5,86.65,0.7301,72.5383,61.0,86.65,72.3293,66.53,79.4572,70.9494,61.0,79.4572,70.7404,1,1,1,1
independent_recent,independent_recent,2026-06-07_ShaTin,3,3,銳逸,1,66.95,59.5,0.5,75.45,0.7437,68.2415,59.5,75.45,66.0065,66.95,71.4902,67.0535,59.5,71.4902,64.8185,5,5,4,5
independent_recent,independent_recent,2026-06-07_ShaTin,3,4,天天更好,0,69.48,61.0,0.5,78.44,0.7771,69.856,61.0,78.44,69.5355,69.48,74.3297,68.948,61.0,74.3297,68.6275,2,2,2,2
independent_recent,independent_recent,2026-06-07_ShaTin,3,5,電子騰飛,0,70.58,61.0,0.5,75.0,0.8077,63.4463,61.0,75.0,63.0842,70.58,72.1155,62.8091,61.0,72.1155,62.447,7,7,7,7
independent_recent,independent_recent,2026-06-07_ShaTin,3,6,綠色鐵驥,0,68.92,60.5,0.5,74.33,0.8272,62.8746,60.5,74.33,62.5564,68.92,71.8538,62.3276,60.5,71.8538,62.0094,10,10,9,9
independent_recent,independent_recent,2026-06-07_ShaTin,3,7,飛來霸,0,71.03,60.5,0.5,70.0,0.713,62.7195,60.5,70.0,62.3215,71.03,67.13,62.0855,60.5,67.13,61.6875,11,11,10,10
independent_recent,independent_recent,2026-06-07_ShaTin,3,8,歷勝,0,70.03,60.5,0.5,74.12,0.688,63.9091,60.5,74.12,63.5488,70.03,69.7146,62.9359,60.5,69.7146,62.5757,6,6,6,6
independent_recent,independent_recent,2026-06-07_ShaTin,3,9,潮流勇駒,0,68.92,60.5,0.5,70.0,0.5355,62.1504,60.5,70.0,61.8321,68.92,65.355,61.1243,60.5,65.355,60.806,12,12,12,12
independent_recent,independent_recent,2026-06-07_ShaTin,3,10,錶之無限,0,69.48,60.0,0.5,75.45,0.592,63.3388,60.0,75.45,62.9805,69.48,69.1464,61.9464,60.0,69.1464,61.588,8,8,11,11
independent_recent,independent_recent,2026-06-07_ShaTin,3,11,星將,0,66.73,58.5,0.5,68.08,0.6995,62.8909,58.5,68.08,62.5798,66.73,65.652,62.3546,58.5,65.652,62.0435,9,9,8,8
independent_recent,independent_recent,2026-06-07_ShaTin,3,12,眼健康,0,72.12,60.5,0.5,78.15,0.8025,68.3241,60.5,78.15,67.8849,72.12,74.5654,67.5322,60.5,74.5654,67.093,3,4,3,3
independent_recent,independent_recent,2026-06-07_ShaTin,4,1,超拍檔,0,65.42,60.5,0.5,77.33,0.8551,62.0146,60.5,77.33,61.8287,65.42,74.8189,61.4599,60.5,74.8189,61.274,10,9,10,9
independent_recent,independent_recent,2026-06-07_ShaTin,4,2,龍城強將,0,68.38,60.0,0.5,73.5,0.7386,65.186,60.0,73.5,64.8692,68.38,69.9711,64.4065,60.0,69.9711,64.0897,6,5,6,5
independent_recent,independent_recent,2026-06-07_ShaTin,4,3,實力加,0,70.58,61.0,0.5,68.9,0.5903,65.8449,61.0,68.9,65.4828,70.58,65.2537,65.0395,61.0,65.2537,64.6773,3,3,3,3
independent_recent,independent_recent,2026-06-07_ShaTin,4,4,盈妮威楓,1,66.95,59.5,0.5,63.85,0.4953,65.493,59.5,63.85,63.258,66.95,61.9069,64.9101,59.5,61.9069,62.6751,4,8,4,8
independent_recent,independent_recent,2026-06-07_ShaTin,4,5,時時歡笑,1,65.85,59.5,0.5,59.35,0.6205,61.675,59.5,59.35,59.77,65.85,59.5967,61.749,59.5,59.5967,59.844,12,14,9,14
independent_recent,independent_recent,2026-06-07_ShaTin,4,6,八仟好運,0,70.3,61.0,0.5,79.16,0.8239,67.2727,61.0,79.16,66.9212,70.3,75.7859,66.5274,61.0,75.7859,66.1758,1,1,1,1
independent_recent,independent_recent,2026-06-07_ShaTin,4,7,北極之錶,0,68.92,60.5,0.5,79.53,0.7017,67.1425,60.5,79.53,66.8242,68.92,73.7042,65.8556,60.5,73.7042,65.5373,2,2,2,2
independent_recent,independent_recent,2026-06-07_ShaTin,4,8,久久為軍,0,70.03,60.5,0.5,67.89,0.8542,61.6288,60.5,67.89,61.2685,70.03,66.7396,61.3747,60.5,66.7396,61.0144,13,12,12,10
independent_recent,independent_recent,2026-06-07_ShaTin,4,9,金津寶駒,0,71.58,61.0,0.5,71.2,0.7532,61.5647,61.0,71.2,61.1647,71.58,68.4358,60.954,61.0,68.4358,60.5541,14,13,14,13
independent_recent,independent_recent,2026-06-07_ShaTin,4,10,暴風一族,0,70.58,61.0,0.5,68.08,0.8387,64.1508,61.0,68.08,63.7886,70.58,66.7767,63.8629,61.0,66.7767,63.5007,8,7,7,6
independent_recent,independent_recent,2026-06-07_ShaTin,4,11,駿美一生,0,69.75,60.5,0.5,67.4,0.5814,65.2206,60.5,67.4,64.8709,69.75,64.3024,64.5363,60.5,64.3024,64.1866,5,4,5,4
independent_recent,independent_recent,2026-06-07_ShaTin,4,12,閃電武士,0,69.48,60.0,0.5,75.45,0.7454,61.8929,60.0,75.45,61.5346,69.48,71.5164,61.024,60.0,71.5164,60.6657,11,11,13,12
independent_recent,independent_recent,2026-06-07_ShaTin,4,13,日日獎,0,72.67,61.0,0.5,74.03,0.7852,62.0981,61.0,74.03,61.657,72.67,71.0164,61.4324,61.0,71.0164,60.9912,9,10,11,11
independent_recent,independent_recent,2026-06-07_ShaTin,4,14,挺秀弘利,0,72.12,60.5,0.5,73.2,0.6447,64.3325,60.5,73.2,63.8933,72.12,68.51,63.2965,60.5,68.51,62.8572,7,6,8,7
independent_recent,independent_recent,2026-06-07_ShaTin,5,1,開心宇宙,0,66.53,60.5,0.5,70.0,0.6,63.7558,60.5,70.0,63.5279,66.53,66.0,62.8722,60.5,66.0,62.6443,7,7,6,6
independent_recent,independent_recent,2026-06-07_ShaTin,5,2,凱明神駒,0,66.53,60.5,0.5,84.17,0.7101,66.8734,60.5,84.17,66.6454,66.53,77.1631,65.3256,60.5,77.1631,65.0976,3,3,4,4
independent_recent,independent_recent,2026-06-07_ShaTin,5,3,超加加,0,67.08,61.0,0.5,69.18,0.3548,61.1328,61.0,69.18,60.9029,67.08,63.2571,59.8244,61.0,63.2571,59.5946,13,13,12,12
independent_recent,independent_recent,2026-06-07_ShaTin,5,4,盈益善,0,68.1,60.0,0.5,69.18,0.1304,62.1225,60.0,69.18,61.8163,68.1,61.1971,60.3591,60.0,61.1971,60.0529,11,11,11,11
independent_recent,independent_recent,2026-06-07_ShaTin,5,5,精彩動力,0,70.58,61.0,0.5,82.75,0.2593,67.54,61.0,82.75,67.1778,70.58,65.8991,63.8176,61.0,65.8991,63.4555,1,1,5,5
independent_recent,independent_recent,2026-06-07_ShaTin,5,6,加州星馳,0,70.03,61.0,0.5,70.9,0.798,63.3213,61.0,70.9,62.98,70.03,68.6982,62.8349,61.0,68.6982,62.4936,8,8,7,7
independent_recent,independent_recent,2026-06-07_ShaTin,5,7,孤風潛影,0,69.48,61.0,0.5,69.12,0.7674,58.503,61.0,69.12,58.1825,69.48,66.9987,58.0344,61.0,66.9987,57.7139,14,14,14,14
independent_recent,independent_recent,2026-06-07_ShaTin,5,8,光明傳承,0,66.73,58.5,0.5,74.18,0.0,64.3119,58.5,74.18,64.0008,66.73,60.0,61.1795,58.5,60.0,60.8684,6,6,9,9
